,CATEGORY,INSTALL_DATE,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,SHAPE_Length,STREET,START,END
467,BKF-BL,1990,DISTRICT6,,264.031824999829,GREENWOOD AVE N ,GREENWOOD AVE N AND N 81ST ST,GREENWOOD AVE N AND N 82ND ST
468,BKF-BL,2012,DISTRICT6,,276.441604508946,GREENWOOD AVE N ,GREENWOOD AVE N AND N 84TH ST,GREENWOOD AVE N AND N 85TH ST
469,BKF-BL,2010,DISTRICT6,DISTRICT5,656.020724344761,GREENWOOD AVE N ,GREENWOOD AVE N AND N 87TH ST,GREENWOOD AVE N AND N 90TH ST
470,BKF-BL,2010,DISTRICT5,DISTRICT6,660.564468923347,GREENWOOD AVE N ,GREENWOOD AVE N AND N 92ND ST,GREENWOOD AVE N AND N 95TH ST
471,BKF-BL,2010,DISTRICT5,DISTRICT6,99.0090551011804,GREENWOOD AVE N ,GREENWOOD AVE N AND N 97TH ST,GREENWOOD AVE N AND N GREENWOOD CIR
472,BKF-BL,2010,DISTRICT5,DISTRICT6,264.275814488408,GREENWOOD AVE N ,GREENWOOD AVE N AND N 100TH ST,GREENWOOD AVE N AND N 101ST ST
473,BKF-BL,2010,DISTRICT5,DISTRICT6,264.277812067142,GREENWOOD AVE N ,GREENWOOD AVE N AND N 102ND ST,GREENWOOD AVE N AND N 103RD ST
474,BKF-BL,2010,DISTRICT5,DISTRICT6,264.276736047549,GREENWOOD AVE N ,GREENWOOD AVE N AND N 104TH ST,GREENWOOD AVE N AND HOLMAN RD N
475,BKF-SHW,2009,DISTRICT1,,430.904537831885,FAUNTLEROY WAY SW ,FAUNTLEROY WAY SW AND SW ROSE ST,FAUNTLEROY WAY SW AND SW THISTLE ST
476,BKF-SHW,2009,DISTRICT7,,69.019730903869,YESLER WAY ,1ST AVE AND YESLER WAY,JAMES ST AND YESLER WAY
477,BKF-PBL,2009,DISTRICT7,,219.620231322168,YESLER WAY ,OCCIDENTAL AVE S AND YESLER WAY,2ND AVE AND YESLER WAY
478,BKF-SHW,2007,DISTRICT7,,306.847564181972,YESLER WAY ,3RD AVE AND YESLER WAY,TERRACE ST AND YESLER WAY
479,BKF-PBL,2016,DISTRICT3,DISTRICT2,963.178478102034,YESLER WAY ,6TH AVE AND YESLER WAY,8TH AVE AND YESLER WAY
480,BKF-NGW,2017,DISTRICT2,,143.430720867636,YORK RD S ,S HORTON ST AND YORK RD S,36TH AVE S AND YORK RD S
481,BKF-NGW,2014,DISTRICT3,,340.422179855461,E GARFIELD ST ,38TH AVE E AND E GARFIELD ST,39TH AVE E AND E GARFIELD ST
482,BKF-NGW,2014,DISTRICT3,,270.283246102322,E GARFIELD ST ,39TH AVE E AND E GARFIELD ST,E GARFIELD ST AND MCGILVRA BLVD E
483,BKF-PBL,1980,DISTRICT6,,170.098259876183,EAST GREEN LAKE DR N ,EAST GREEN LAKE DR N AND NE 72ND ST,EAST GREEN LAKE DR N AND NE MAPLE LEAF PL
484,BKF-PBL,1980,DISTRICT6,,274.963147932256,EAST GREEN LAKE DR N ,4TH AVE NE AND EAST GREEN LAKE DR N,EAST GREEN LAKE DR N AND LATONA AVE NE
485,BKF-PBL,1980,DISTRICT6,,637.687885816081,EAST GREEN LAKE DR N ,EAST GREEN LAKE DR N AND LATONA AVE NE,EAST GREEN LAKE DR N AND SUNNYSIDE AVE N
486,BKF-PBL,1980,DISTRICT6,,295.64845740173,EAST GREEN LAKE DR N ,CORLISS AVE N AND EAST GREEN LAKE DR N,BAGLEY AVE N AND EAST GREEN LAKE DR N
487,BKF-PBL,1980,DISTRICT6,,412.776160813377,EAST GREEN LAKE DR N ,EAST GREEN LAKE DR N AND MERIDIAN AVE N,EAST GREEN LAKE DR N AND ORIN CT N
488,BKF-PBL,1980,DISTRICT6,,302.900675838801,EAST GREEN LAKE DR N ,EAST GREEN LAKE DR N AND N 77TH ST,EAST GREEN LAKE DR N AND N 78TH ST
489,BKF-NGW,2015,DISTRICT6,,87.6385862872325,NW DOCK PL ,17TH AVE NW AND NW DOCK PL,NW DOCK PL AND RUSSELL AVE NW
490,BKF-NGW,2015,DISTRICT6,,266.054385322004,NW DOCK PL ,NW DOCK PL AND RUSSELL AVE NW,LEARY AVE NW AND NW DOCK PL
491,BKF-NGW,2015,DISTRICT6,,266.780249613718,NW DOCK PL ,LEARY AVE NW AND NW DOCK PL,BALLARD AVE NW AND NW DOCK PL
492,BKF-SHW,2000,DISTRICT6,,349.253578818887,N 63RD ST ,N 63RD ST AND WOODLAND PL N,N 63RD ST AND WHITMAN PL N
493,BKF-SHW,2000,DISTRICT7,,388.960174036452,THORNDYKE AVE W ,THORNDYKE AVE W AND W HAYES ST,THORNDYKE AVE W AND W BLAINE ST
494,BKF-SHW,2000,DISTRICT7,,78.4918310336799,THORNDYKE AVE W ,MAGNOLIA WAY W AND THORNDYKE AVE W,THORNDYKE AVE W AND W PLYMOUTH ST
495,BKF-BL,2008,DISTRICT7,,292.407272871054,THORNDYKE AVE W ,THORNDYKE AVE W AND W CROCKETT ST,THORNDYKE AVE W AND W BOSTON ST
496,BKF-BL,2008,DISTRICT7,,87.8495658527525,THORNDYKE AVE W ,THORNDYKE AVE W AND W LYNN ST,THORNDYKE AVE W AND THORNDYKE PL W
497,BKF-BL,1990,DISTRICT7,,559.972649258755,THORNDYKE AVE W ,23RD AVE W AND THORNDYKE AVE W,THORNDYKE AVE W AND W HALLADAY ST
498,BKF-BL,1990,DISTRICT7,,743.678845583113,THORNDYKE AVE W ,22ND AVE W AND THORNDYKE AVE W,21ST AVE W AND THORNDYKE AVE W
499,BKF-PBL,2016,DISTRICT3,,369.874450205711,UNIVERSITY BR ,FUHRMAN AVE E AND UNIVERSITY BR,POINT A AND UNIVERSITY BR
500,BKF-BL,2016,DISTRICT4,,1031.72623104248,UNIVERSITY BR ,POINT B AND UNIVERSITY BR,EASTLAKE AVE NE AND UNIVERSITY BR
501,BKF-BL,2009,DISTRICT1,,633.155906931511,FAUNTLEROY WAY SW ,FAUNTLEROY PL SW AND FAUNTLEROY WAY SW,FAUNTLEROY WAY SW AND SW CLOVERDALE ST
502,BKF-BL,2009,DISTRICT1,,621.136290328532,FAUNTLEROY WAY SW ,FAUNTLEROY WAY SW AND SW TRENTON ST,FAUNTLEROY WAY SW AND SW BARTON ST
503,BKF-SHW,2009,DISTRICT1,,260.006108397904,8TH AVE S ,8TH AVE S AND S ELMGROVE ST,8TH AVE S AND S SOUTHERN ST
504,BKF-SHW,2009,DISTRICT1,,310.148767273148,8TH AVE S ,8TH AVE S AND S ROSE ST,8TH AVE S AND S THISTLE ST
505,BKF-SHW,2009,DISTRICT1,,310.032558178422,8TH AVE S ,8TH AVE S AND S SULLIVAN ST,8TH AVE S AND S CLOVERDALE ST
506,BKF-BL,2011,DISTRICT3,,305.796595857043,9TH AVE ,9TH AVE AND E FIR ST,9TH AVE AND ALDER ST
507,BKF-BL,2011,DISTRICT2,,126.372079624975,SEATTLE BLVD S ,6TH W AVE S AND SEATTLE BLVD S,6TH E AVE S AND SEATTLE BLVD S
508,BKF-BL,2011,DISTRICT2,,342.61991202287,AIRPORT WAY S ,AIRPORT NB N WAY S AND AIRPORT WAY S,AIRPORT WAY S AND S ROYAL BROUGHAM WAY
509,BKF-SHW,2009,DISTRICT4,,294.17270883221,N 34TH ST ,DENSMORE AVE N AND N 34TH ST,N 34TH ST AND WALLINGFORD AVE N
510,BKF-BL,2009,DISTRICT4,,305.925034459161,N 34TH ST ,BURKE AVE N AND N 34TH ST,MERIDIAN AVE N AND N 34TH ST
511,BKF-NGW,2015,DISTRICT2,,633.948710899051,S HOLLY ST ,46TH AVE S AND S HOLLY ST,RAINIER AVE S AND S HOLLY ST
512,BKF-NGW,2015,DISTRICT2,,398.30161328017,S HOLLY ST ,49TH AVE S AND S HOLLY ST,51ST AVE S AND S HOLLY ST
513,BKF-NGW,2017,DISTRICT2,,266.030980159911,S HORTON ST ,34TH AVE S AND S HORTON ST,35TH AVE S AND S HORTON ST
514,BKF-NGW,2017,DISTRICT2,,153.09076732143,S HORTON ST ,35TH AVE S AND S HORTON ST,S HORTON ST AND YORK RD S
515,BKF-NGW,2017,DISTRICT2,,360.650522552109,S ANGELINE ST ,38TH AVE S AND S ANGELINE ST,39TH AVE S AND S ANGELINE ST
516,BKF-PBL,2018,DISTRICT2,,204.742725886984,S ALASKA ST ,S ALASKA PL AND S ALASKA ST,MCCOY PL S AND S ALASKA ST
517,BKF-SHW,2010,DISTRICT2,,163.223992770145,S ALASKA ST ,M L KING JR ER WAY S AND S ALASKA ST,31ST AVE S AND S ALASKA ST
518,BKF-BL,2010,DISTRICT2,,118.602234633066,S ALASKA ST ,32ND AVE S AND S ALASKA ST,33RD AVE S AND S ALASKA ST
519,BKF-BL,2010,DISTRICT2,,272.30163969771,S ALASKA ST ,34TH AVE S AND S ALASKA ST,35TH AVE S AND S ALASKA ST
520,BKF-NGW,2015,DISTRICT5,,340.793281577826,NE 127TH ST ,25TH AVE NE AND NE 127TH ST,26TH AVE NE AND NE 127TH ST
521,BKF-NGW,2015,DISTRICT5,,340.772137079531,NE 127TH ST ,26TH AVE NE AND NE 127TH ST,27TH AVE NE AND NE 127TH ST
522,BKF-NGW,2018,DISTRICT5,,331.845076592092,NE 130TH ST ,20TH AVE NE AND NE 130TH ST,22ND AVE NE AND NE 130TH ST
523,BKF-NGW,2018,DISTRICT5,,333.52284959088,NE 130TH ST ,23RD AVE NE AND NE 130TH ST,23RD PL NE AND NE 130TH ST
524,BKF-NGW,2017,DISTRICT5,,339.734622538386,NE 130TH ST ,25TH AVE NE AND NE 130TH ST,26TH AVE NE AND NE 130TH ST
525,BKF-NGW,2017,DISTRICT5,,340.013214898464,NE 130TH ST ,26TH AVE NE AND NE 130TH ST,27TH AVE NE AND NE 130TH ST
526,BKF-BL,2011,DISTRICT2,,305.914989583714,6TH AVE S ,6TH AVE S AND S KING ST,6TH AVE S AND S WELLER ST
527,BKF-BL,2011,DISTRICT2,,306.035704401822,6TH AVE S ,6TH AVE S AND S LANE ST,6TH AVE S AND S DEARBORN ST
528,BKF-SHW,2009,DISTRICT7,,442.5135552329,QUEEN ANNE AVE N ,GARFIELD ST AND QUEEN ANNE AVE N,BLAINE ST AND QUEEN ANNE AVE N
529,BKF-SHW,2009,DISTRICT7,,442.741051763443,QUEEN ANNE AVE N ,HOWE ST AND QUEEN ANNE AVE N,CROCKETT ST AND QUEEN ANNE AVE N
530,BKF-BL,2009,DISTRICT7,,670.390204329556,QUEEN ANNE AVE N ,MCGRAW ST AND QUEEN ANNE AVE N,QUEEN ANNE AVE N AND SMITH ST
531,BKF-PBL,2019,DISTRICT2,,306.05606442297,5TH AVE S ,5TH AVE S AND S JACKSON ST,5TH AVE S AND S KING ST
532,BKF-SHW,2009,DISTRICT1,,260.03075225143,5TH AVE S ,5TH AVE S AND S AUSTIN ST,5TH AVE S AND S HOLDEN ST
533,BKF-SHW,2011,DISTRICT3,,443.915471523263,11TH AVE E ,11TH AVE E AND E MILLER N ST,11TH AVE E AND DELMAR DR E
534,BKF-BL,2010,DISTRICT4,,320.410854384979,11TH AVE NE ,11TH AVE NE AND EASTLAKE AVE NE,11TH AVE NE AND NE 42ND ST
535,BKF-BL,2010,DISTRICT4,,540.14189802183,11TH AVE NE ,11TH AVE NE AND NE 42ND ST,11TH AVE NE AND NE 43RD ST
536,BKF-BL,2010,DISTRICT4,,530.979551724775,11TH AVE NE ,11TH AVE NE AND NE 43RD ST,11TH AVE NE AND NE 45TH ST
537,BKF-BL,2010,DISTRICT4,,668.200188521884,11TH AVE NE ,11TH AVE NE AND NE 45TH ST,11TH AVE NE AND NE 47TH ST
538,BKF-BL,2010,DISTRICT4,,662.403299525259,11TH AVE NE ,11TH AVE NE AND NE 47TH ST,11TH AVE NE AND NE 50TH ST
539,BKF-BL,2010,DISTRICT4,,551.938140927105,11TH AVE NE ,11TH AVE NE AND NE 50TH ST,11TH AVE NE AND NE 52ND ST
540,BKF-BL,2010,DISTRICT4,,776.73585967676,11TH AVE NE ,11TH AVE NE AND NE 52ND ST,11TH AVE NE AND NE 55TH ST
541,BKF-NGW,2017,DISTRICT2,,350.009892273837,S DIRECTOR ST ,46TH AVE S AND S DIRECTOR ST,48TH AVE S AND S DIRECTOR ST
542,BKF-NGW,2017,DISTRICT2,,356.434273376335,S DIRECTOR ST ,48TH AVE S AND S DIRECTOR ST,50TH AVE S AND S DIRECTOR ST
543,BKF-BL,2011,DISTRICT4,,589.217738629812,NE 55TH ST ,NE 55TH ST AND RAVENNA PL NE,25TH AVE NE AND NE 55TH ST
544,BKF-NGW,2020,DISTRICT3,,419.525502484634,13TH AVE E ,13TH AVE E AND E REPUBLICAN ST,13TH AVE E AND E MERCER ST
545,BKF-NGW,2020,DISTRICT3,,395.356689078659,13TH AVE E ,13TH AVE E AND E MERCER ST,13TH AVE E AND E ROY ST
546,BKF-NGW,2012,DISTRICT2,,662.961572379025,13TH AVE S ,13TH AVE S AND S NEVADA ST,13TH AVE S AND S OREGON ST
547,BKF-NGW,2012,DISTRICT2,,657.391784674093,13TH AVE S ,13TH AVE S AND S OREGON ST,13TH AVE S AND S SNOQUALMIE ST
548,BKF-SHW,2007,DISTRICT3,,426.029807737723,19TH AVE ,19TH AVE AND E CHERRY ST,19TH AVE AND E COLUMBIA ST
549,BKF-SHW,2007,DISTRICT3,,429.808809109871,19TH AVE ,19TH AVE AND E MARION ST,19TH AVE AND E SPRING ST
550,BKF-SHW,2007,DISTRICT3,,864.381328118603,19TH AVE ,19TH AVE AND E UNION ST,19TH AVE AND E PINE ST
551,BKF-SHW,2007,DISTRICT3,,318.089425037522,19TH AVE ,19TH AVE AND E MADISON ST,19TH AVE AND E HOWELL ST
552,BKF-SHW,2007,DISTRICT3,,180.553504787315,19TH AVE E ,19TH AVE E AND E DENNY WAY,19TH AVE E AND E GLEN ST
553,BKF-SHW,2010,DISTRICT1,,260.000144937844,5TH AVE S ,5TH AVE S AND S HOLDEN ST,5TH AVE S AND S PORTLAND ST
554,BKF-SHW,2010,DISTRICT1,,260.045289855681,5TH AVE S ,5TH AVE S AND S PORTLAND ST,5TH AVE S AND S CHICAGO ST
555,BKF-SHW,2010,DISTRICT1,,260.045803136886,5TH AVE S ,5TH AVE S AND S CHICAGO ST,5TH AVE S AND S KENYON E ST
556,BKF-BL,2011,DISTRICT2,,428.370332029478,50TH AVE S ,50TH AVE S AND S GENESEE ST,50TH AVE S AND S OREGON ST
557,BKF-BL,2011,DISTRICT2,,427.632112030664,50TH AVE S ,50TH AVE S AND S SNOQUALMIE ST,50TH AVE S AND S ALASKA ST
558,BKF-BL,2011,DISTRICT2,,427.759213847973,50TH AVE S ,50TH AVE S AND S ANGELINE ST,50TH AVE S AND S FERDINAND ST
559,BKF-NGW,2017,DISTRICT2,,481.596060427033,50TH AVE S ,50TH AVE S AND S DIRECTOR ST,50TH AVE S AND S BARTON ST
560,BKF-BL,2010,DISTRICT4,,314.134026950589,11TH AVE NE ,11TH AVE NE AND NE 55TH ST,11TH AVE NE AND NE 56TH ST
561,BKF-BL,2010,DISTRICT4,,849.711736867127,11TH AVE NE ,11TH AVE NE AND NE 56TH ST,11TH AVE NE AND NE RAVENNA EB BV
562,BKF-SHW,2007,DISTRICT3,,299.971698119037,19TH AVE E ,19TH AVE E AND E JOHN ST,19TH AVE E AND E THOMAS ST
563,BKF-SHW,2007,DISTRICT3,,418.595549122242,19TH AVE E ,19TH AVE E AND E HARRISON ST,19TH AVE E AND E REPUBLICAN ST
564,BKF-SHW,2007,DISTRICT3,,297.383666267755,19TH AVE E ,19TH AVE E AND E MERCER ST,19TH AVE E AND E ROY ST
565,BKF-SHW,2007,DISTRICT3,,662.993683517079,19TH AVE E ,19TH AVE E AND E ALOHA ST,19TH AVE E AND E PROSPECT ST
566,BKF-SHW,2007,DISTRICT3,,616.194344304947,19TH AVE E ,19TH AVE E AND E HIGHLAND DR,19TH AVE E AND E GALER ST
567,BKF-PBL,2014,DISTRICT7,,306.14960094965,2ND AVE ,2ND AVE AND JAMES ST,2ND AVE AND CHERRY ST
568,BKF-PBL,2014,DISTRICT7,,306.091403475518,2ND AVE ,2ND AVE AND COLUMBIA ST,2ND AVE AND MARION ST
569,BKF-PBL,2014,DISTRICT7,,305.944886686116,2ND AVE ,2ND AVE AND MADISON ST,2ND AVE AND SPRING ST
570,BKF-PBL,2014,DISTRICT7,,305.954501482463,2ND AVE ,2ND AVE AND SENECA ST,2ND AVE AND UNIVERSITY ST
571,BKF-PBL,2014,DISTRICT7,,425.90556816893,2ND AVE ,2ND AVE AND UNION ST,2ND AVE AND PIKE ST
572,BKF-SHW,2009,DISTRICT5,,301.936827651854,35TH AVE NE ,35TH AVE NE AND NE 94TH ST,35TH AVE NE AND NE 95TH ST
573,BKF-BL,2009,DISTRICT5,,344.613192396463,35TH AVE NE ,35TH AVE NE AND NE 96TH ST,35TH AVE NE AND NE 97TH ST
574,BKF-BL,2009,DISTRICT5,,334.356328984082,35TH AVE NE ,35TH AVE NE AND NE 98TH ST,35TH AVE NE AND NE 100TH ST
575,BKF-BL,2009,DISTRICT5,,314.259616297712,35TH AVE NE ,35TH AVE NE AND NE 103RD ST,35TH AVE NE AND NE 104TH ST
576,BKF-SHW,2009,DISTRICT5,,1308.80584943903,35TH AVE NE ,35TH AVE NE AND NE 105TH ST,35TH AVE NE AND NE 110TH ST
577,BKF-SHW,2009,DISTRICT5,,649.055282641053,35TH AVE NE ,35TH AVE NE AND NE 113TH ST,35TH AVE NE AND NE 115TH ST
578,BKF-BL,2009,DISTRICT5,,426.166468461553,35TH AVE NE ,34TH AVE NE AND 35TH AVE NE,33RD PL NE AND 35TH AVE NE
579,BKF-BL,2009,DISTRICT5,,422.792216151395,35TH AVE NE ,33RD PL NE AND 35TH AVE NE,35TH AVE NE AND NE 120TH ST
580,BKF-SHW,2009,DISTRICT5,,723.624707213504,35TH AVE NE ,35TH AVE NE AND NE 123RD ST,35TH AVE NE AND NE 125TH ST
581,BKF-SHW,2009,DISTRICT5,,1235.33246501744,35TH AVE NE ,35TH AVE NE AND NE 125TH ST,35TH AVE NE AND NE 130TH S ST
582,BKF-SHW,2009,DISTRICT5,,122.902987301153,35TH AVE NE ,35TH AVE NE AND NE 130TH S ST,35TH AVE NE AND NE 130TH N ST
583,BKF-SHW,2009,DISTRICT5,,1005.25811672451,35TH AVE NE ,35TH AVE NE AND NE 130TH N ST,35TH AVE NE AND NE 134TH ST
584,BKF-SHW,2009,DISTRICT5,,266.918425412768,35TH AVE NE ,35TH AVE NE AND NE 134TH ST,35TH AVE NE AND ERICKSON PL NE
585,BKF-NGW,2018,DISTRICT1,,666.563083337988,11TH AVE SW ,11TH AVE SW AND SW CLOVERDALE ST,11TH AVE SW AND SW TRENTON ST
586,BKF-NGW,2016,DISTRICT4,,642.854884549922,38TH AVE NE ,38TH AVE NE AND NE 82ND ST,38TH AVE NE AND NE 85TH E ST
587,BKF-SHW,2008,DISTRICT7,,305.901129389366,WESTERN AVE ,MADISON ST AND WESTERN AVE,SPRING ST AND WESTERN AVE
588,BKF-SHW,2008,DISTRICT7,,306.035898726606,WESTERN AVE ,SENECA ST AND WESTERN AVE,UNIVERSITY ST AND WESTERN AVE
589,BKF-BL,2011,DISTRICT2,,123.604472981088,EAST MARGINAL WAY S ,EAST MARGINAL WAY S AND S WEBSTER ST,14TH AVE S AND EAST MARGINAL WAY S
590,BKF-BL,2011,DISTRICT2,,636.335954725169,EAST MARGINAL WAY S ,16TH AVE S AND EAST MARGINAL WAY S,BOEING DR AND EAST MARGINAL WAY S
591,BKF-SHW,2011,DISTRICT3,,260.273637102066,E MILLER ST ,E MILLER ST AND FEDERAL AVE E,11TH N AVE E AND E MILLER ST
592,BKF-NGW,2017,DISTRICT2,,271.359577699513,S FERDINAND ST ,37TH AVE S AND S FERDINAND ST,RAINIER AVE S AND S FERDINAND ST
593,BKF-SHW,2010,DISTRICT2,,260.042519793788,23RD AVE S ,23RD AVE S AND S WALKER ST,23RD AVE S AND S COLLEGE ST
594,BKF-BL,2010,DISTRICT2,,718.131542859896,23RD AVE S ,23RD AVE S AND S COLLEGE ST,23RD AVE S AND S BAYVIEW ST
595,BKF-BL,2010,DISTRICT2,,300.09969160632,23RD AVE S ,23RD AVE S AND S WAITE ST,23RD AVE S AND S LANDER ST
596,BKF-BL,2010,DISTRICT2,,299.919885600403,23RD AVE S ,23RD AVE S AND S MCCLELLAN ST,23RD AVE S AND S FOREST ST
597,BKF-BL,2010,DISTRICT2,,299.949069069153,23RD AVE S ,23RD AVE S AND S STEVENS ST,23RD AVE S AND S WINTHROP ST
598,BKF-BL,2010,DISTRICT2,,378.362888103211,23RD AVE S ,23RD AVE S AND S HANFORD ST,23RD AVE S AND S HORTON ST
599,BKF-BL,2010,DISTRICT2,,425.363634854379,23RD AVE S ,23RD AVE S AND S HINDS ST,23RD AVE S AND S SPOKANE ST
600,BKF-NGW,2015,DISTRICT2,,339.343948958126,46TH AVE S ,46TH AVE S AND S BRIGHTON ST,46TH AVE S AND S WILLOW W ST
601,BKF-NGW,2017,DISTRICT2,,192.119630218716,46TH AVE S ,46TH AVE S AND S WEBSTER ST,46TH AVE S AND S AUSTIN ST
602,BKF-NGW,2017,DISTRICT2,,99.205328398833,46TH AVE S ,46TH AVE S AND S HOLDEN N ST,46TH AVE S AND S HOLDEN S ST
603,BKF-NGW,2017,DISTRICT2,,390.988676164174,46TH AVE S ,46TH AVE S AND S CHICAGO ST,46TH AVE S AND S KENYON W ST
604,BKF-NGW,2017,DISTRICT2,,418.386010192427,46TH AVE S ,46TH AVE S AND S ROSE ST,46TH AVE S AND S THISTLE ST
605,BKF-NGW,2017,DISTRICT2,,187.791235949136,46TH AVE S ,46TH AVE S AND DEAD END 4,46TH AVE S AND S HENDERSON ST
606,BKF-NGW,2017,DISTRICT2,,349.443059597106,46TH AVE S ,46TH AVE S AND S HENDERSON ST,46TH AVE S AND S DIRECTOR ST
607,BKF-SHW,2007,DISTRICT1,,153.170945190935,47TH AVE SW ,47TH AVE SW AND LINCOLN PARK WAY SW,47TH AVE SW AND SW OTHELLO ST
608,BKF-SHW,2009,DISTRICT5,,435.208065323691,1ST AVE NE ,1ST AVE NE AND NE 120TH ST,1ST AVE NE AND N 122ND ST
609,BKF-SHW,2009,DISTRICT5,,892.629525745804,1ST AVE NE ,1ST AVE NE AND CORLISS N AVE N,1ST AVE NE AND N 128TH ST
610,BKF-SHW,2009,DISTRICT5,,663.607554500738,1ST AVE NE ,1ST AVE NE AND NE 130TH ST,1ST AVE NE AND NE 133RD ST
611,BKF-SHW,2009,DISTRICT5,,412.71447156404,1ST AVE NE ,1ST AVE NE AND NE 133RD ST,1ST AVE NE AND ROOSEVELT WAY NE
612,BKF-NGW,2016,DISTRICT5,,264.031751407003,38TH AVE NE ,38TH AVE NE AND NE 86TH ST,38TH AVE NE AND NE 87TH ST
613,BKF-NGW,2016,DISTRICT5,,264.032383656896,38TH AVE NE ,38TH AVE NE AND NE 87TH ST,38TH AVE NE AND NE 88TH ST
614,BKF-SHW,2009,DISTRICT2,,330.670771323233,38TH AVE S ,38TH AVE S AND S SPOKANE ST,38TH AVE S AND S COURT ST
615,BKF-SHW,2009,DISTRICT2,,675.025268567037,38TH AVE S ,38TH AVE S AND S CHARLESTOWN ST,38TH AVE S AND S ANDOVER ST
616,BKF-SHW,2009,DISTRICT2,,749.810499044206,38TH AVE S ,38TH AVE S AND S DAKOTA ST,38TH AVE S AND S GENESEE ST
617,BKF-NGW,2017,DISTRICT2,,384.997513669297,38TH AVE S ,38TH AVE S AND S OREGON ST,38TH AVE S AND S CONOVER WAY
618,BKF-NGW,2017,DISTRICT2,,467.141863995273,38TH AVE S ,38TH AVE S AND S ALASKA ST,38TH AVE S AND S ANGELINE ST
619,BKF-BL,1990,DISTRICT3,,362.043672223444,12TH AVE ,12TH AVE AND E YESLER WAY,12TH AVE AND E FIR ST
620,BKF-BL,1990,DISTRICT3,,308.673434321983,12TH AVE ,12TH AVE AND E SPRUCE ST,12TH AVE AND E ALDER ST
621,BKF-BL,1990,DISTRICT3,,135.278478374693,12TH AVE ,12TH AVE AND E TERRACE ST,12TH AVE AND E REMINGTON CT
622,BKF-BL,1990,DISTRICT3,,231.504349609505,12TH AVE ,12TH AVE AND E JEFFERSON ST,12TH AVE AND E BARCLAY CT
623,BKF-BL,1990,DISTRICT3,,230.443661603603,12TH AVE ,12TH AVE AND E JAMES CT,12TH AVE AND E CHERRY ST
624,BKF-SHW,2011,DISTRICT3,,356.80742744719,14TH AVE ,14TH AVE AND E UNION ST,14TH AVE AND E MADISON ST
625,BKF-SHW,2011,DISTRICT3,,82.8890156816379,14TH AVE ,14TH AVE AND E MADISON ST,14TH AVE AND E PIKE ST
626,BKF-SHW,2011,DISTRICT3,,423.098274317198,14TH AVE ,14TH AVE AND E PIKE ST,14TH AVE AND E PINE ST
627,BKF-NGW,2017,DISTRICT6,,265.083787101018,1ST AVE NW ,1ST AVE NW AND NW 74TH ST,1ST AVE NW AND NW 75TH ST
628,BKF-NGW,2017,DISTRICT6,,266.445485906347,1ST AVE NW ,1ST AVE NW AND NW 76TH ST,1ST AVE NW AND NW 77TH ST
629,BKF-NGW,2017,DISTRICT6,,266.48725111183,1ST AVE NW ,1ST AVE NW AND NW 78TH ST,1ST AVE NW AND NW 79TH ST
630,BKF-NGW,2017,DISTRICT6,,264.020611119003,1ST AVE NW ,1ST AVE NW AND NW 80TH ST,1ST AVE NW AND NW 81ST ST
631,BKF-NGW,2017,DISTRICT6,,264.007880946274,1ST AVE NW ,1ST AVE NW AND NW 82ND ST,1ST AVE NW AND NW 83RD ST
632,BKF-NGW,2017,DISTRICT6,,282.580612354775,1ST AVE NW ,1ST AVE NW AND NW 84TH ST,1ST AVE NW AND NW 85TH ST
633,BKF-NGW,2017,DISTRICT6,,654.432296603506,1ST AVE NW ,1ST AVE NW AND NW 87TH ST,1ST AVE NW AND NW 90TH ST
634,BKF-NGW,2019,DISTRICT6,,659.786075652767,1ST AVE NW ,1ST AVE NW AND NW 92ND ST,1ST AVE NW AND NW 95TH ST
635,BKF-BL,1990,DISTRICT3,,426.198091454227,12TH AVE ,12TH AVE AND E COLUMBIA ST,12TH AVE AND E MARION ST
636,BKF-BL,1990,DISTRICT3,,484.012789970756,12TH AVE ,12TH AVE AND E SPRING ST,12TH AVE AND E MADISON ST
637,BKF-BL,2009,DISTRICT3,,423.211655831611,12TH AVE ,12TH AVE AND E PIKE ST,12TH AVE AND E PINE ST
638,BKF-BL,2009,DISTRICT3,,426.165010986043,12TH AVE ,12TH AVE AND E PINE ST,12TH AVE AND E OLIVE ST
639,BKF-BL,2009,DISTRICT3,,426.015664248104,12TH AVE ,12TH AVE AND E HOWELL ST,12TH AVE AND E DENNY WAY
640,BKF-SHW,2009,DISTRICT3,,425.843369648493,12TH AVE E ,12TH AVE E AND E JOHN ST,12TH AVE E AND E THOMAS ST
641,BKF-SHW,2009,DISTRICT3,,418.924808926765,12TH AVE E ,12TH AVE E AND E HARRISON ST,12TH AVE E AND E REPUBLICAN ST
642,BKF-SHW,2009,DISTRICT3,,399.908468984942,12TH AVE E ,12TH AVE E AND E MERCER ST,12TH AVE E AND E ROY ST
643,BKF-NGW,2015,DISTRICT6,,165.758937665749,17TH AVE NW ,17TH AVE NW AND NW IONE PL,17TH AVE NW AND NW 53RD ST
644,BKF-NGW,2015,DISTRICT6,,170.204871795465,17TH AVE NW ,17TH AVE NW AND BARNES AVE NW,17TH AVE NW AND NW 54TH ST
645,BKF-NGW,2015,DISTRICT6,,282.637424248038,17TH AVE NW ,17TH AVE NW AND NW MARKET ST,17TH AVE NW AND NW 56TH ST
