OBJECTID,COMPKEY,COMPTYPE,SEGKEY,UNITID,UNITTYPE,UNITDESC,CATEGORY,MATERIAL,STYLE,MODEL_TYPE,ASSET_WIDTH,ASSET_HEIGHT,INSTALL_DATE,ASBLT,ATTACHMENT_1,ATTACHMENT_2,ATTACHMENT_3,ATTACHMENT_4,ATTACHMENT_5,ATTACHMENT_6,ATTACHMENT_7,ATTACHMENT_8,ATTACHMENT_9,ATTACHMENT_10,NUM_ATTACHMENTS,COMMENTS,CURRENT_STATUS,CURRENT_STATUS_DATE,CONDITION,CONDITION_ASSESSMENT_DATE,LAST_ASSET_VERIFICATION_DATE,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,OVERRIDECOMMENT,OWNERSHIP,OWNERSHIP_DATE,MAINTAINED_BY,MAINTENANCE_AGREEMENT,MAINTENANCE_FINANCIAL_RESP,ADDBY,ADDDTTM,MODBY,MODDTTM,DATE_MVW_LAST_UPDATED,COLOR,MOUNT_TYPE,MOUNT_MATERIAL,MAINTENANCE_GROUP,SHAPE_Length
4350,836622,16,10185,BKF-5366,BKF,EASTLAKE AVE NE BETWEEN UNIVERSITY BR AND ROOSEVELT WAY NE (BKF-PBL),BKF-PBL,,,,0,0,2016/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 626,INSVC,2016/12/31 00:00:00+00,,,2016/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,225.306037242767
4351,836623,16,10187,BKF-5367,BKF,EASTLAKE AVE NE BETWEEN NE 41ST ST AND 11TH AVE NE (BKF-BL),BKF-BL,,,,0,0,2010/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 111,PLNRECON,2010/12/31 00:00:00+00,,,2010/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,252.616901634074
4352,836624,16,10203,BKF-5368,BKF,ELLIOTT AVE BETWEEN BELL ST AND BATTERY ST (BKF-BL),BKF-BL,,,,0,0,2011/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2011/12/31 00:00:00+00,,,2011/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,426.178101812421
4353,836625,16,10205,BKF-5369,BKF,ELLIOTT AVE BETWEEN WALL ST AND VINE ST (BKF-BL),BKF-BL,,,,0,0,2011/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2011/12/31 00:00:00+00,,,2011/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,306.648215828612
4354,836626,16,10207,BKF-5370,BKF,ELLIOTT AVE BETWEEN CEDAR ST AND CLAY ST (BKF-BL),BKF-BL,,,,0,0,2011/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2011/12/31 00:00:00+00,,,2011/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,305.735502167475
4359,836843,16,12433,BKF-5587,BKF,RAINIER AVE S BETWEEN S KEPPLER ST AND S PILGRIM ST (BKF-BL),BKF-BL,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 689,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,311.011524573095
4360,836844,16,12435,BKF-5588,BKF,RAINIER AVE S BETWEEN S NORFOLK ST AND S COOPER ST (BKF-BL),BKF-BL,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 690,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,715.998136042357
4361,836845,16,12437,BKF-5589,BKF,RAINIER AVE S BETWEEN 68TH AVE S AND CORNELL AVE S (BKF-BL),BKF-BL,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 690,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,393.887547465513
4362,836846,16,12439,BKF-5590,BKF,RAINIER AVE S BETWEEN 75TH AVE S AND CITY LIMITS (BKF-PBL),BKF-PBL,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 691,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,1103.56487678465
4363,836847,16,12470,BKF-5591,BKF,RAVENNA AVE NE BETWEEN NE 82ND ST AND NE 83RD ST (BKF-BL),BKF-BL,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,347.35193673968
4367,835992,16,6227,BKF-4736,BKF,4TH AVE S BETWEEN S WASHINGTON ST AND S MAIN ST (BKF-SHW),BKF-SHW,,,,0,0,2010/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 298,PLNRECON,2010/12/31 00:00:00+00,,,2010/12/31 00:00:00+00,DISTRICT2,DISTRICT7,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,306.19302367472
4378,836202,16,1655,BKF-4946,BKF,12TH AVE S BETWEEN S KING ST AND S WELLER ST (BKF-PBL),BKF-PBL,,,,0,0,2009/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 121,PLNRECON,2009/12/31 00:00:00+00,,,2009/12/31 00:00:00+00,DISTRICT3,DISTRICT2,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,LYNCHC,2022/04/20 00:00:00+00,2022/04/28 19:12:14+00,,,, ,305.681318646642
4379,836203,16,1657,BKF-4947,BKF,12TH AVE S BETWEEN S CHARLES S ST AND S JUDKINS ST (BKF-BL),BKF-BL,,,,0,0,2009/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 122,PLNRECON,2009/12/31 00:00:00+00,,,2009/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,836.713813621919
4380,836204,16,1659,BKF-4948,BKF,12TH AVE S BETWEEN S ATLANTIC ST AND S MASSACHUSETTS ST (BKF-SHW),BKF-SHW,,,,0,0,2009/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 122,PLNRECON,2009/12/31 00:00:00+00,,,2009/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,565.950217079305
4381,836205,16,1676,BKF-4949,BKF,12TH AVE S BETWEEN S FERDINAND ST AND S SHELTON ST (BKF-NGW),BKF-NGW,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,274.42965030436
4382,836206,16,1678,BKF-4950,BKF,12TH AVE S BETWEEN S HUDSON ST AND S PEARL ST (BKF-NGW),BKF-NGW,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,273.699417370227
4383,836207,16,1680,BKF-4951,BKF,12TH AVE S BETWEEN S DAWSON ST AND S BENNETT ST (BKF-NGW),BKF-NGW,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,260.609430808292
4385,836299,16,2339,BKF-5043,BKF,16TH AVE SW BETWEEN SW AUSTIN ST AND SW HOLDEN ST (BKF-BL),BKF-BL,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 507,PLNRECON,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT1,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,319.991077919231
4386,836300,16,2342,BKF-5044,BKF,16TH AVE SW BETWEEN SW ELMGROVE ST AND SW THISTLE ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT1,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,653.076878319128
4387,836301,16,2344,BKF-5045,BKF,16TH AVE SW BETWEEN SW SULLIVAN ST AND SW CLOVERDALE ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT1,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,339.770639232902
4388,836302,16,2346,BKF-5046,BKF,16TH AVE SW BETWEEN SW DONOVAN ST AND SW TRENTON ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT1,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,333.343775277803
4389,836303,16,2348,BKF-5047,BKF,16TH AVE SW BETWEEN SW HENDERSON ST AND SW BARTON ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT1,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,670.214864140361
4390,836304,16,2350,BKF-5048,BKF,16TH AVE SW BETWEEN SW CAMBRIDGE ST AND SW ROXBURY ST (BKF-BL),BKF-BL,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT1,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,669.467653707884
4394,836308,16,2433,BKF-5052,BKF,17TH AVE NW BETWEEN NW DOCK PL AND NW 51ST ST (BKF-NGW),BKF-NGW,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 150,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT6,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,84.29528862605
4395,836309,16,2435,BKF-5053,BKF,17TH AVE NW BETWEEN NW 52ND ST AND NW IONE PL (BKF-NGW),BKF-NGW,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 150,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT6,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,100.30284450952
4396,836310,16,2437,BKF-5054,BKF,17TH AVE NW BETWEEN NW 53RD ST AND BARNES AVE NW (BKF-NGW),BKF-NGW,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 150,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT6,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,95.2086165302541
4397,836311,16,2439,BKF-5055,BKF,17TH AVE NW BETWEEN NW 54TH ST AND NW MARKET ST (BKF-NGW),BKF-NGW,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 150,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT6,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,283.038696059712
4398,836312,16,2441,BKF-5056,BKF,17TH AVE NW BETWEEN NW 56TH ST AND NW 57TH ST (BKF-NGW),BKF-NGW,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 150,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT6,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,265.899700888645
4399,836313,16,2443,BKF-5057,BKF,17TH AVE NW BETWEEN NW 58TH ST AND NW 59TH ST (BKF-NGW),BKF-NGW,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 150,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT6,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,265.895757960558
4400,836314,16,2445,BKF-5058,BKF,17TH AVE NW BETWEEN NW 60TH ST AND NW 61ST ST (BKF-NGW),BKF-NGW,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 150,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT6,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,265.940167649406
4401,836315,16,2447,BKF-5059,BKF,17TH AVE NW BETWEEN NW 62ND ST AND NW 63RD ST (BKF-NGW),BKF-NGW,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 150,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT6,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,266.049906803095
4407,837563,16,16733,BKF-6307,BKF,NE 40TH ST BETWEEN 7TH AVE NE AND UNIVERSITY BR OFF RP (BKF-BL),BKF-BL,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 625,PLNRECON,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,904.598153031455
4408,837564,16,16735,BKF-6308,BKF,NE 40TH ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE (BKF-PBL),BKF-PBL,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 625,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,280.026739889551
4415,837785,16,19829,BKF-6529,BKF,S DEARBORN ST BETWEEN 7TH AVE S AND 8TH AVE S (BKF-PBL),BKF-PBL,,,,0,0,2016/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 722,INSVC,2016/12/31 00:00:00+00,,,2016/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,321.982879469268
4416,837786,16,19832,BKF-6530,BKF,S DEARBORN ST BETWEEN DEARBORN ST OFF RP AND 13TH AVE S (BKF-PBL),BKF-PBL,,,,0,0,2017/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 722,INSVC,2017/12/31 00:00:00+00,,,2017/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,812.411171876986
4418,837788,16,19964,BKF-6532,BKF,S FERDINAND ST BETWEEN RAINIER AVE S AND 39TH AVE S (BKF-NGW),BKF-NGW,,,,0,0,2017/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 724,INSVC,2017/12/31 00:00:00+00,,,2017/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,388.614429026811
4426,836848,16,12472,BKF-5592,BKF,RAVENNA AVE NE BETWEEN 25TH N AVE NE AND NE 85TH ST (BKF-BL),BKF-BL,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT5,DISTRICT4,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,106.9866969473
4427,836849,16,12474,BKF-5593,BKF,RAVENNA AVE NE BETWEEN NE 86TH ST AND NE 89TH ST (BKF-BL),BKF-BL,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,688.597263249767
4428,836850,16,12476,BKF-5594,BKF,RAVENNA AVE NE BETWEEN NE 90TH ST AND NE 92ND ST (BKF-BL),BKF-BL,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,817.515948350899
4429,836851,16,12484,BKF-5595,BKF,RAVENNA PL NE BETWEEN NE BLAKELEY ST AND 24TH AVE NE (BKF-SHW),BKF-SHW,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 636,PLNRECON,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,347.977498624636
4435,836857,16,12503,BKF-5601,BKF,RENTON AVE S BETWEEN S DAWSON N ST AND S DAWSON S ST (BKF-NGW),BKF-NGW,,,,0,0,2017/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 278,INSVC,2017/12/31 00:00:00+00,,,2017/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,152.449093333379
4436,836858,16,12505,BKF-5602,BKF,RENTON AVE S BETWEEN S BENNETT ST AND S BRANDON ST (BKF-NGW),BKF-NGW,,,,0,0,2017/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 278,INSVC,2017/12/31 00:00:00+00,,,2017/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,305.975222916775
4437,836859,16,12507,BKF-5603,BKF,RENTON AVE S BETWEEN S LUCILE ST AND S FINDLAY ST (BKF-NGW),BKF-NGW,,,,0,0,2017/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 278,INSVC,2017/12/31 00:00:00+00,,,2017/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,285.078101576913
4444,836377,16,2965,BKF-5121,BKF,20TH AVE NE BETWEEN NE 55TH ST AND NE RAVENNA EB BV (BKF-BL),BKF-BL,,,,0,0,2010/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2010/12/31 00:00:00+00,,,2010/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,235.177994204981
4449,836459,16,9133,BKF-5203,BKF,BEACON WR AVE S BETWEEN S DAWSON ST AND S BENNETT ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,241.129184071054
4450,836460,16,9135,BKF-5204,BKF,BEACON ER AVE S BETWEEN S BENNETT S ST AND S BRANDON ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,430.719010971081
4451,836461,16,9137,BKF-5205,BKF,BEACON WR AVE S BETWEEN S VERN CT AND S DEAN CT (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,293.188060956342
4452,836462,16,9139,BKF-5206,BKF,BEACON WR AVE S BETWEEN S ORCAS ST AND S JUNEAU ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,360.607780890439
4453,836463,16,9141,BKF-5207,BKF,BEACON WR AVE S BETWEEN S RAYMOND ST AND S SPENCER ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,329.33956323513
4454,836464,16,9143,BKF-5208,BKF,BEACON WR AVE S BETWEEN S GRAHAM ST AND S EDDY ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,390.880519627535
4455,836465,16,9145,BKF-5209,BKF,BEACON WR AVE S BETWEEN S MORGAN N ST AND S MORGAN S ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,109.864808892647
4456,836466,16,9147,BKF-5210,BKF,BEACON WR AVE S BETWEEN S WARSAW ST AND S HOLLY N ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,261.914245713161
4457,836467,16,9149,BKF-5211,BKF,BEACON WR AVE S BETWEEN S HOLLY S ST AND S BRIGHTON ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,222.972566060847
4458,836468,16,9151,BKF-5212,BKF,BEACON WR AVE S BETWEEN S WILLOW ST AND MILITARY RD S (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,198.845376196014
4459,836469,16,9153,BKF-5213,BKF,BEACON WR AVE S BETWEEN 27TH AVE S AND S AVON CREST PL (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,295.905365708766
4460,836470,16,9155,BKF-5214,BKF,BEACON WR AVE S BETWEEN 28TH AVE S AND S MYRTLE ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,240.154196048474
4461,836471,16,9157,BKF-5215,BKF,BEACON ER AVE S BETWEEN 32ND AVE S AND S WEBSTER N ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,172.540893288575
